Date,Day,Week,Month,Campaign Name,Time,Segment,Affinity Definition,TG/CG,Affinity,Retailer,Brief,Theme,Lever,Message A,Message B,A/B,Campaign Type,Sent,Read,Read %,Clicks,CTR,Conversions,Conversion %,Push Datetime,Time Sort,Time Label,Date Label,Row Count
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_marketplace_sale_health_transactors_r_1073_r_ajio_2pm,14:00:00,All,Users who have visited fashion retailer in the last 6 months and have not exited.,TG,Fashion_storevisitorsnonexiters,Ajio,All Stars Sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders,Loss Aversion,Marketplace Sale,"(Name), can you believe this 😱

You can grab 50–90% OFF + Flat 10% AJIO Supercash + up to 8% Cashback on AJIO 

CTA: Shop Now",,No,Normal,39425,22341,0.5666708941027266,107,0.004789400653507005,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_marketplace_sale_health_transactors_r_1073_r_ajio_2pm,14:00:00,All,Users who have visited fashion retailer in the last 6 months and have not exited.,CG,Fashion_storevisitorsnonexiters,Ajio,All Stars Sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders,Loss Aversion,Marketplace Sale,"(Name), can you believe this 😱

You can grab 50–90% OFF + Flat 10% AJIO Supercash + up to 8% Cashback on AJIO 

CTA: Shop Now",,No,Normal,23389,13398,0.5728333832143315,89,0.00664278250485147,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_marketplace_sale_fashion_transactors_r_1073_r_ajio_2pm,14:00:00,All,Users who have transacted on fashion retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Fashion - Transactors,Ajio,All Stars Sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders,Loss Aversion,Marketplace Sale,"(Name), can you believe this 😱

You can grab 50–90% OFF + Flat 10% AJIO Supercash + up to 8% Cashback on AJIO 

CTA: Shop Now",,No,Normal,128466,70342,0.5475534382638207,393,0.0055869892809416845,1,0.002544529262086514,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_marketplace_sale_fashion_transactors_r_1073_r_ajio_2pm,14:00:00,All,Users who have transacted on fashion retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Fashion - Transactors,Ajio,All Stars Sale: 50-90% Across Categories + Flat 10% AJIO Supercash + Upto 8% CashKaro Cashback on all AJIO Orders,Loss Aversion,Marketplace Sale,"(Name), can you believe this 😱

You can grab 50–90% OFF + Flat 10% AJIO Supercash + up to 8% Cashback on AJIO 

CTA: Shop Now",,No,Normal,75209,41298,0.5491098139850283,204,0.00493970652331832,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_d2c_sale_rest_all_r_2227_r_muscleblaze_2pm,14:00:00,All,,TG,,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,433001,162211,0.3746203819390717,695,0.004284542971808324,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_d2c_sale_rest_all_r_2227_r_muscleblaze_2pm,14:00:00,All,,CG,,Muscleblaze,The Great Performance Sale: Flat 10% CashKaro Cashback on all Muscleblaze orders,Clickbate,D2C Sale,"❌ Don’t lift without 🏋️
grabbing your favorite supplements at flat 10%  Cashback on MuscleBlaze!
CTA: Shop Now",,No,Normal,254748,95934,0.3765839182250695,427,0.004450976713156962,0,0.0,2026-03-26 14:00:00,1900-01-01 14:00:00,02:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_tg_all_all_marketplace_all_all_r_2533_r_reliancedigital_9pm,21:00:00,All,,TG,,Reliance Digital,Upto 3% Cashback on all Reliance Digital Orders.,Exclusivity,Marketplace,"ACs? Fridges? TVs? 📺
Enjoy up to 3% Cashback across Reliance Digital
CTA: Grab It",,No,Normal,656977,284051,0.4323606458064742,1176,0.004140101601472975,0,0.0,2026-03-26 21:00:00,1900-01-01 21:00:00,09:00 PM,26-Mar,1
2026-03-26,Thur,Week 5,March,tgcomm_26_mar_vs_pn_cg_all_all_marketplace_all_all_r_2533_r_reliancedigital_9pm,21:00:00,All,,CG,,Reliance Digital,Upto 3% Cashback on all Reliance Digital Orders.,Exclusivity,Marketplace,"ACs? Fridges? TVs? 📺
Enjoy up to 3% Cashback across Reliance Digital
CTA: Grab It",,No,Normal,385791,167203,0.4334030602061738,670,0.004007105135673403,0,0.0,2026-03-26 21:00:00,1900-01-01 21:00:00,09:00 PM,26-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_travel_storevisitors_focus_brand_all_r_1328_r_agoda_2pm,14:00:00,All,Users who have visited travel store in the last 6 months.,TG,Travel - Store visitors non exiters,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"Don’t tell everyone 🤫

Grab up to 15% OFF + Flat 5.5% Cashback on Agoda hotels

CTA: Plan Trip",,No,Normal,10342,6401,0.6189325082189132,60,0.009373535385096079,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_cg_travel_storevisitors_focus_brand_all_r_1328_r_agoda_2pm,14:00:00,All,Users who have visited travel store in the last 6 months.,CG,Travel - Store visitors non exiters,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"Don’t tell everyone 🤫

Grab up to 15% OFF + Flat 5.5% Cashback on Agoda hotels

CTA: Plan Trip",,No,Normal,5924,3593,0.6065158676569885,19,0.0052880601168939605,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_travel_exiters_focus_brand_all_r_1328_r_agoda_2pm,14:00:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,TG,Travel - Exiters non transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"Don’t tell everyone 🤫

Grab up to 15% OFF + Flat 5.5% Cashback on Agoda hotels

CTA: Plan Trip",,No,Normal,6792,3762,0.553886925795053,32,0.008506113769271665,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_cg_travel_exiters_focus_brand_all_r_1328_r_agoda_2pm,14:00:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,CG,Travel - Exiters non transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"Don’t tell everyone 🤫

Grab up to 15% OFF + Flat 5.5% Cashback on Agoda hotels

CTA: Plan Trip",,No,Normal,3969,2237,0.563618039808516,15,0.006705409029950827,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_travel_transactors_focus_brand_all_r_1328_r_agoda_2pm,14:00:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Travel - Transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"Don’t tell everyone 🤫

Grab up to 15% OFF + Flat 5.5% Cashback on Agoda hotels

CTA: Plan Trip",,No,Normal,2072,965,0.4657335907335907,3,0.0031088082901554403,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_cg_travel_transactors_focus_brand_all_r_1328_r_agoda_2pm,14:00:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Travel - Transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"Don’t tell everyone 🤫

Grab up to 15% OFF + Flat 5.5% Cashback on Agoda hotels

CTA: Plan Trip",,No,Normal,1125,573,0.5093333333333333,7,0.012216404886561954,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_beauty_storevisitors_d2c_sale_all_r_1328_r_mcaffeine_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,TG,Beauty - Store visitors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders,Social Proof,D2C Sale,"Everyone’s stocking up already 😍

Buy 2 Get 3 Free + Flat 15% Cashback on mCaffeine

CTA: Shop Now",,No,Normal,50756,32394,0.6382299629600441,168,0.0051861455825152804,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_cg_beauty_storevisitors_d2c_sale_all_r_1328_r_mcaffeine_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,CG,Beauty - Store visitors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders,Social Proof,D2C Sale,"Everyone’s stocking up already 😍

Buy 2 Get 3 Free + Flat 15% Cashback on mCaffeine

CTA: Shop Now",,No,Normal,27542,17472,0.6343765884830441,42,0.002403846153846154,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_beauty_exiters_d2c_sale_all_r_1328_r_mcaffeine_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,TG,Beauty - Exiters non transactors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders,Social Proof,D2C Sale,"Everyone’s stocking up already 😍

Buy 2 Get 3 Free + Flat 15% Cashback on mCaffeine

CTA: Shop Now",,No,Normal,46384,29301,0.6317048982407727,156,0.005324050373707382,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_beauty_exiters_d2c_sale_all_r_1328_r_mcaffeine_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,CG,Beauty - Exiters non transactors,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders,Social Proof,D2C Sale,"Everyone’s stocking up already 😍

Buy 2 Get 3 Free + Flat 15% Cashback on mCaffeine

CTA: Shop Now",,No,Normal,46384,29301,0.6317048982407727,156,0.005324050373707382,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_tg_beauty_rest_d2c_sale_all_r_1328_r_mcaffeine_2pm,14:00:00,All,Rest,TG,,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders,Social Proof,D2C Sale,"Everyone’s stocking up already 😍

Buy 2 Get 3 Free + Flat 15% Cashback on mCaffeine

CTA: Shop Now",,No,Normal,518117,205747,0.39710528702976355,747,0.0036306726222010526,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-27,Fri,Week 5,March,tgcomm_27_mar_vs_pn_cg_beauty_rest_d2c_sale_all_r_1328_r_mcaffeine_2pm,14:00:00,All,Rest,CG,,mCaffeine,Take a Dip Summer Sale: Buy 2 Get 3 Free + Flat 15% CashKaro Cashback on all Mcaffeine orders,Social Proof,D2C Sale,"Everyone’s stocking up already 😍

Buy 2 Get 3 Free + Flat 15% Cashback on mCaffeine

CTA: Shop Now",,No,Normal,303796,120812,0.3976747554279846,502,0.004155216369234844,0,0.0,2026-03-27 14:00:00,1900-01-01 14:00:00,02:00 PM,27-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_travel_storevisitors_branding_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have visited travel store in the last 6 months.,TG,Travel - Store visitors non exiters,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"🌴 Long weekend plans?
Book Agoda hotels with up to 15% OFF + Flat 5.5% Cashback
CTA: Tap to Book",,No,Normal,10333,6395,0.6188909319655472,47,0.007349491790461298,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_travel_storevisitors_branding_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have visited travel store in the last 6 months.,CG,Travel - Store visitors non exiters,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"🌴 Long weekend plans?
Book Agoda hotels with up to 15% OFF + Flat 5.5% Cashback
CTA: Tap to Book",,No,Normal,5914,3562,0.6022996280013527,30,0.008422234699606962,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_travel_exiters_branding_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,TG,Travel - Exiters non transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"🌴 Long weekend plans?
Book Agoda hotels with up to 15% OFF + Flat 5.5% Cashback
CTA: Tap to Book",,No,Normal,6781,3732,0.5503613036425306,18,0.00482315112540193,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_travel_exiters_branding_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have exited on travel retailers in the 6 months and have not transacted.,CG,Travel - Exiters non transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"🌴 Long weekend plans?
Book Agoda hotels with up to 15% OFF + Flat 5.5% Cashback
CTA: Tap to Book",,No,Normal,3971,2236,0.563082347015865,14,0.006261180679785331,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_travel_transactors_branding_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,Travel - Transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"🌴 Long weekend plans?
Book Agoda hotels with up to 15% OFF + Flat 5.5% Cashback
CTA: Tap to Book",,No,Normal,2067,961,0.4649250120948234,4,0.004162330905306972,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_travel_transactors_branding_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have transacted on travel retailers in the last 6 months and have not transacted in the last 30 days on the retailer,CG,Travel - Transactors,Agoda,Mid-Month Sale: Upto 15% Off + Flat 5.5% CashKaro Cashback on all Agoda Hotel Bookings,Exclusivity,Branding,"🌴 Long weekend plans?
Book Agoda hotels with up to 15% OFF + Flat 5.5% Cashback
CTA: Tap to Book",,No,Normal,1129,589,0.5217006200177148,4,0.006791171477079796,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_wellness_storevisitos_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,TG,health & wellness - Store visitors,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,21845,14620,0.669260700389105,87,0.005950752393980848,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_wellness_storevisitos_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have visited enterntainement stores in the last 6 months and have not exited.,CG,health & wellness - Store visitors,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,12726,8565,0.673031588873173,50,0.005837711617046118,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_wellness_exiters_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,TG,health & wellness - Exiters,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,24047,15891,0.6608308728739551,67,0.004216223019319111,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_wellness_exiters_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have exited enterntainement stores in the last 6 months and have not transacted.,CG,health & wellness - Exiters,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,13974,9191,0.6577214827536854,70,0.007616146230007616,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_wellness_transactors_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have transacted on health & wellness category and have not transacted on the particular retailer.,TG,health & wellness - Transacters,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,4757,2719,0.5715787260878705,17,0.00625229863920559,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_wellness_transactors_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Users who have transacted on health & wellness category and have not transacted on the particular retailer.,CG,health & wellness - Transacters,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,2819,1606,0.5697055693508336,13,0.00809464508094645,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_wellness_rest_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Rest,TG,,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,582896,245014,0.4203391342537948,924,0.003771213073538655,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_wellness_rest_focus_brand_all_r_1328_r_agoda_1130am,11:30:00,All,Rest,CG,,Hyugalife,Big Brand Rush: Upto 55% Off on selected products + Flat 8% Off Code + Upto 10% CashKaro Cashback on all Hyugalife Orders,FOMO,Focus Brand,"💪 Protein? Multivitamins & more?
Grab up to 55% OFF + 8% Off Code + up to 10% Cashback on Hyugalife
CTA: Tap to Shop",,No,Normal,342856,144725,0.4221159903866346,561,0.003876317153221627,0,0.0,2026-03-28 11:30:00,1900-01-01 11:30:00,11:30 AM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_electronics_storevisitors_focus_brand_all_r_1328_r_reliancedigital_2pm,14:00:00,All,Users who have visited electronics retailer in the last 6 months and have not exited.,TG,electronics - Store visitors non exiters,Reliance Digital,Up to 3% Cashback on all Reliance Digital orders,Curiosity,Focus Brand,"Need a new gadget? 💻
Get up to 3% Cashback on all Reliance Digital orders
CTA: Shop Now",,No,Normal,37773,23120,0.6120774097900616,155,0.0067041522491349485,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_electronics_storevisitors_focus_brand_all_r_1328_r_reliancedigital_2pm,14:00:00,All,Users who have visited electronics retailer in the last 6 months and have not exited.,CG,electronics - Store visitors non exiters,Reliance Digital,Up to 3% Cashback on all Reliance Digital orders,Curiosity,Focus Brand,"Need a new gadget? 💻
Get up to 3% Cashback on all Reliance Digital orders
CTA: Shop Now",,No,Normal,21811,13437,0.6160652881573518,74,0.005507181662573491,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_electronics_exiters_focus_brand_all_r_1328_r_reliancedigital_2pm,14:00:00,All,Users who have exited on electronics retailers in the 6 months and have not transacted.,TG,electronics - Exiters non transactors,Reliance Digital,Up to 3% Cashback on all Reliance Digital orders,Curiosity,Focus Brand,"Need a new gadget? 💻
Get up to 3% Cashback on all Reliance Digital orders
CTA: Shop Now",,No,Normal,35710,21947,0.6145897507700924,136,0.006196746707978312,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_electronics_exiters_focus_brand_all_r_1328_r_reliancedigital_2pm,14:00:00,All,Users who have exited on electronics retailers in the 6 months and have not transacted.,CG,electronics - Exiters non transactors,Reliance Digital,Up to 3% Cashback on all Reliance Digital orders,Curiosity,Focus Brand,"Need a new gadget? 💻
Get up to 3% Cashback on all Reliance Digital orders
CTA: Shop Now",,No,Normal,20269,12511,0.6172480142088904,76,0.006074654304212293,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_electronics_transactors_focus_brand_all_r_1328_r_reliancedigital_2pm,14:00:00,All,Users who have transacted on electronics retailers in the last 6 months and have not transacted in the last 30 days on the retailer,TG,electronics - Transactors,Reliance Digital,Up to 3% Cashback on all Reliance Digital orders,Curiosity,Focus Brand,"Need a new gadget? 💻
Get up to 3% Cashback on all Reliance Digital orders
CTA: Shop Now",,No,Normal,3619,2154,0.5951920420005526,9,0.004178272980501393,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_beauty_storevisitors_focus_brand_all_r_1328_r_dermaco_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,TG,Beauty - Store visitors,Derma Co,Flat 30% off code + Flat 18% CashKaro Cashback on all The Derma Co orders.,Loss Aversion,Focus Brand,"Can’t take our eyes off you 😉
You’re glowing! Get 30% OFF + Flat 18% Cashback on The Derma Co
CTA: Grab Yours
",,No,Normal,42565,26835,0.6304475508046518,179,0.006670393143283026,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_beauty_storevisitors_focus_brand_all_r_1328_r_dermaco_2pm,14:00:00,All,Users who have visited beauty retailer in the last 6 months and have not exited.,CG,Beauty - Store visitors,Derma Co,Flat 30% off code + Flat 18% CashKaro Cashback on all The Derma Co orders.,Loss Aversion,Focus Brand,"Can’t take our eyes off you 😉
You’re glowing! Get 30% OFF + Flat 18% Cashback on The Derma Co
CTA: Grab Yours
",,No,Normal,24694,15654,0.6339191706487406,92,0.005877092117030791,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_tg_beauty_exiters_focus_brand_all_r_1328_r_dermaco_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,TG,Beauty - Exiters non transactors,Derma Co,Flat 30% off code + Flat 18% CashKaro Cashback on all The Derma Co orders.,Loss Aversion,Focus Brand,"Can’t take our eyes off you 😉
You’re glowing! Get 30% OFF + Flat 18% Cashback on The Derma Co
CTA: Grab Yours
",,No,Normal,34934,21184,0.6064006412091373,116,0.00547583081570997,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
2026-03-28,Sat,Week 5,March,tgcomm_28_mar_vs_pn_cg_beauty_exiters_focus_brand_all_r_1328_r_dermaco_2pm,14:00:00,All,Users who have exited on beauty retailers in the 6 months and have not transacted.,CG,Beauty - Exiters non transactors,Derma Co,Flat 30% off code + Flat 18% CashKaro Cashback on all The Derma Co orders.,Loss Aversion,Focus Brand,"Can’t take our eyes off you 😉
You’re glowing! Get 30% OFF + Flat 18% Cashback on The Derma Co
CTA: Grab Yours
",,No,Normal,20650,12618,0.6110411622276029,82,0.006498652718338881,0,0.0,2026-03-28 14:00:00,1900-01-01 14:00:00,02:00 PM,28-Mar,1
